"Time","Open price","High price","Low price","Close price","Volume"
"2021-07-28 15:10:00","439.5","439.67","439.49","439.65","66100"
"2021-07-28 15:11:00","439.65","439.66","439.59","439.65","54000"
"2021-07-28 15:12:00","439.65","439.74","439.61","439.69","96400"
"2021-07-28 15:13:00","439.69","439.71","439.5","439.56","87100"
"2021-07-28 15:14:00","439.57","439.73","439.56","439.71","51800"
"2021-07-28 15:15:00","439.71","439.87","439.69","439.84","75900"
"2021-07-28 15:16:00","439.84","439.86","439.7","439.71","86000"
"2021-07-28 15:17:00","439.7","439.85","439.51","439.57","291200"
"2021-07-28 15:18:00","439.57","439.68","439.51","439.67","60200"
"2021-07-28 15:19:00","439.67","439.71","439.56","439.57","40200"
"2021-07-28 15:20:00","439.58","439.64","439.36","439.4","91400"
"2021-07-28 15:21:00","439.42","439.53","439.41","439.44","58100"
"2021-07-28 15:22:00","439.44","439.45","439.27","439.27","69400"
"2021-07-28 15:23:00","439.28","439.36","439.11","439.16","132300"
"2021-07-28 15:24:00","439.16","439.35","439.08","439.35","135400"
"2021-07-28 15:25:00","439.34","439.43","439.29","439.34","86600"
"2021-07-28 15:26:00","439.34","439.47","439.23","439.44","105400"
"2021-07-28 15:27:00","439.45","439.5","439.38","439.42","65600"
"2021-07-28 15:28:00","439.43","439.52","439.41","439.47","41400"
"2021-07-28 15:29:00","439.46","439.57","439.44","439.52","58200"
"2021-07-28 15:30:00","439.52","439.74","439.51","439.74","83200"
"2021-07-28 15:31:00","439.74","439.79","439.7","439.78","65300"
"2021-07-28 15:32:00","439.79","439.86","439.74","439.76","135100"
"2021-07-28 15:33:00","439.76","439.8","439.7","439.74","57500"
"2021-07-28 15:34:00","439.75","439.77","439.67","439.74","94900"
"2021-07-28 15:35:00","439.74","439.76","439.66","439.71","70200"
"2021-07-28 15:36:00","439.72","439.77","439.59","439.61","57800"
"2021-07-28 15:37:00","439.62","439.67","439.58","439.6","80400"
"2021-07-28 15:38:00","439.6","439.6","439.36","439.54","204900"
"2021-07-28 15:39:00","439.54","439.54","439.33","439.36","124300"
"2021-07-28 15:40:00","439.37","439.48","439.34","439.48","96100"
"2021-07-28 15:41:00","439.48","439.58","439.37","439.56","74900"
"2021-07-28 15:42:00","439.57","439.64","439.48","439.64","64100"
"2021-07-28 15:43:00","439.63","439.64","439.46","439.58","95500"
"2021-07-28 15:44:00","439.59","439.7","439.44","439.68","115900"
"2021-07-28 15:45:00","439.67","439.68","439.53","439.59","131800"
"2021-07-28 15:46:00","439.59","439.66","439.49","439.51","138900"
"2021-07-28 15:47:00","439.51","439.6","439.44","439.48","79600"
"2021-07-28 15:48:00","439.48","439.57","439.44","439.44","234900"
"2021-07-28 15:49:00","439.45","439.56","439.4","439.48","145400"
"2021-07-28 15:50:00","439.49","439.65","439.36","439.46","217300"
"2021-07-28 15:51:00","439.47","439.51","439.34","439.38","85500"
"2021-07-28 15:52:00","439.38","439.39","439.22","439.23","180000"
"2021-07-28 15:53:00","439.23","439.41","439.22","439.37","116700"
"2021-07-28 15:54:00","439.38","439.43","439.27","439.28","270000"
"2021-07-28 15:55:00","439.28","439.28","439.05","439.05","355100"
"2021-07-28 15:56:00","439.06","439.09","438.92","438.96","340700"
"2021-07-28 15:57:00","438.95","439.1","438.9","439.08","245200"
"2021-07-28 15:58:00","439.08","439.21","439.03","439.07","322500"
"2021-07-28 15:59:00","439.06","439.11","438.73","438.8","802900"
"2021-07-29 09:30:00","439.83","440.24","439.81","440.19","399900"
"2021-07-29 09:31:00","440.17","440.41","440.07","440.39","265300"
"2021-07-29 09:32:00","440.38","440.54","440.38","440.53","251400"
"2021-07-29 09:33:00","440.54","440.64","440.31","440.33","256100"
"2021-07-29 09:34:00","440.33","440.55","440.32","440.55","216700"
"2021-07-29 09:35:00","440.55","440.75","440.53","440.65","360600"
"2021-07-29 09:36:00","440.66","440.86","440.64","440.67","305100"
"2021-07-29 09:37:00","440.67","440.9","440.66","440.87","203800"
"2021-07-29 09:38:00","440.87","440.88","440.64","440.77","160900"
"2021-07-29 09:39:00","440.77","440.9","440.76","440.89","208100"
"2021-07-29 09:40:00","440.89","441.05","440.89","441.04","190800"
"2021-07-29 09:41:00","441.04","441.09","440.69","440.73","460300"
"2021-07-29 09:42:00","440.74","440.84","440.66","440.69","132000"
"2021-07-29 09:43:00","440.69","441.1","440.5","440.55","352300"
"2021-07-29 09:44:00","440.55","440.56","440.47","440.53","127000"
"2021-07-29 09:45:00","440.53","440.6","440.49","440.57","98900"
"2021-07-29 09:46:00","440.57","440.8","440.55","440.8","117300"
"2021-07-29 09:47:00","440.79","440.79","440.38","440.38","201500"
"2021-07-29 09:48:00","440.39","440.53","440.34","440.47","150400"
"2021-07-29 09:49:00","440.47","440.65","440.41","440.61","83400"
"2021-07-29 09:50:00","440.61","440.66","440.55","440.58","97200"
"2021-07-29 09:51:00","440.57","440.64","440.53","440.58","89500"
"2021-07-29 09:52:00","440.58","440.62","440.5","440.52","93400"
"2021-07-29 09:53:00","440.51","440.61","440.49","440.56","71100"
"2021-07-29 09:54:00","440.57","440.58","440.47","440.53","65200"
"2021-07-29 09:55:00","440.54","440.76","440.54","440.75","85100"
"2021-07-29 09:56:00","440.73","440.81","440.71","440.71","91600"
"2021-07-29 09:57:00","440.71","440.8","440.69","440.75","69200"
"2021-07-29 09:58:00","440.77","440.81","440.73","440.75","61100"
"2021-07-29 09:59:00","440.75","440.77","440.68","440.76","65400"
"2021-07-29 10:00:00","440.76","440.84","440.46","440.5","98500"
"2021-07-29 10:01:00","440.5","440.67","440.5","440.66","178200"
"2021-07-29 10:02:00","440.66","440.69","440.52","440.61","216000"
"2021-07-29 10:03:00","440.61","440.67","440.57","440.58","64400"
"2021-07-29 10:04:00","440.59","440.64","440.49","440.49","80000"
"2021-07-29 10:05:00","440.5","440.62","440.39","440.42","117800"
"2021-07-29 10:06:00","440.42","440.46","440.38","440.41","93600"
"2021-07-29 10:07:00","440.42","440.55","440.4","440.52","38200"
"2021-07-29 10:08:00","440.53","440.61","440.5","440.56","27800"
"2021-07-29 10:09:00","440.56","440.64","440.47","440.47","83700"
"2021-07-29 10:10:00","440.48","440.55","440.46","440.53","71200"
"2021-07-29 10:11:00","440.53","440.58","440.49","440.52","46600"
"2021-07-29 10:12:00","440.52","440.61","440.48","440.59","54300"
"2021-07-29 10:13:00","440.59","440.66","440.42","440.49","114000"
"2021-07-29 10:14:00","440.5","440.58","440.46","440.47","83400"
"2021-07-29 10:15:00","440.47","440.61","440.47","440.58","66600"
"2021-07-29 10:16:00","440.58","440.67","440.58","440.62","115400"
"2021-07-29 10:17:00","440.62","440.69","440.57","440.68","73200"
"2021-07-29 10:18:00","440.69","440.76","440.64","440.75","60000"
"2021-07-29 10:19:00","440.75","440.89","440.73","440.79","180200"
"2021-07-29 10:20:00","440.78","440.79","440.73","440.74","62400"
"2021-07-29 10:21:00","440.74","440.75","440.59","440.61","78500"
"2021-07-29 10:22:00","440.61","440.68","440.51","440.54","84700"
"2021-07-29 10:23:00","440.54","440.71","440.52","440.68","36000"
"2021-07-29 10:24:00","440.67","440.77","440.67","440.77","33800"
"2021-07-29 10:25:00","440.76","440.93","440.73","440.92","115100"
"2021-07-29 10:26:00","440.92","440.97","440.91","440.91","116100"
"2021-07-29 10:27:00","440.92","440.93","440.81","440.83","45800"
"2021-07-29 10:28:00","440.83","440.89","440.82","440.89","51400"
"2021-07-29 10:29:00","440.87","440.97","440.82","440.97","55800"
"2021-07-29 10:30:00","440.97","440.99","440.85","440.93","91300"
"2021-07-29 10:31:00","440.93","440.95","440.83","440.86","49900"
"2021-07-29 10:32:00","440.86","440.97","440.86","440.96","38200"
"2021-07-29 10:33:00","440.96","440.98","440.93","440.96","69200"
"2021-07-29 10:34:00","440.96","440.97","440.89","440.91","48600"
"2021-07-29 10:35:00","440.92","440.97","440.91","440.92","31900"
"2021-07-29 10:36:00","440.91","441.04","440.91","441.03","60700"
"2021-07-29 10:37:00","441.02","441.03","440.91","440.94","79600"
"2021-07-29 10:38:00","440.94","441.08","440.93","441.08","103100"
"2021-07-29 10:39:00","441.08","441.22","441.08","441.19","189300"
"2021-07-29 10:40:00","441.19","441.38","441.19","441.33","309600"
"2021-07-29 10:41:00","441.32","441.35","441.25","441.28","106200"
"2021-07-29 10:42:00","441.29","441.29","441.06","441.16","501600"
"2021-07-29 10:43:00","441.17","441.2","441.09","441.16","170400"
"2021-07-29 10:44:00","441.16","441.16","441.05","441.1","117500"
"2021-07-29 10:45:00","441.11","441.2","441.11","441.17","69600"
"2021-07-29 10:46:00","441.17","441.22","441.14","441.18","45100"
"2021-07-29 10:47:00","441.17","441.17","441.09","441.17","53800"
"2021-07-29 10:48:00","441.17","441.2","441.1","441.16","60900"
"2021-07-29 10:49:00","441.16","441.21","441.13","441.16","66600"
"2021-07-29 10:50:00","441.15","441.21","441.13","441.19","80000"
"2021-07-29 10:51:00","441.19","441.25","441.19","441.24","125100"
"2021-07-29 10:52:00","441.24","441.36","441.24","441.34","83100"
"2021-07-29 10:53:00","441.33","441.39","441.32","441.39","83000"
"2021-07-29 10:54:00","441.4","441.49","441.39","441.44","136100"
"2021-07-29 10:55:00","441.45","441.49","441.27","441.3","98400"
"2021-07-29 10:56:00","441.3","441.35","441.27","441.34","81000"
"2021-07-29 10:57:00","441.34","441.44","441.33","441.43","57500"
"2021-07-29 10:58:00","441.42","441.48","441.41","441.44","103300"
"2021-07-29 10:59:00","441.44","441.5","441.44","441.5","65400"
"2021-07-29 11:00:00","441.5","441.65","441.5","441.63","116200"
"2021-07-29 11:01:00","441.63","441.7","441.58","441.66","109000"
"2021-07-29 11:02:00","441.66","441.67","441.51","441.53","115900"
"2021-07-29 11:03:00","441.53","441.64","441.53","441.54","118100"
"2021-07-29 11:04:00","441.53","441.67","441.53","441.65","100900"
"2021-07-29 11:05:00","441.65","441.67","441.44","441.47","343300"
"2021-07-29 11:06:00","441.47","441.54","441.45","441.51","209100"
"2021-07-29 11:07:00","441.51","441.61","441.46","441.61","84800"
"2021-07-29 11:08:00","441.61","441.64","441.57","441.63","103000"
"2021-07-29 11:09:00","441.62","441.67","441.55","441.62","84600"
"2021-07-29 11:10:00","441.62","441.65","441.5","441.52","124400"
"2021-07-29 11:11:00","441.51","441.57","441.48","441.52","191500"
"2021-07-29 11:12:00","441.51","441.55","441.48","441.5","87100"
"2021-07-29 11:13:00","441.5","441.52","441.42","441.44","74200"
"2021-07-29 11:14:00","441.44","441.44","441.36","441.39","131500"
"2021-07-29 11:15:00","441.39","441.45","441.38","441.43","92300"
"2021-07-29 11:16:00","441.43","441.48","441.34","441.39","114100"
"2021-07-29 11:17:00","441.39","441.42","441.36","441.4","90700"
"2021-07-29 11:18:00","441.41","441.42","441.2","441.31","353400"
"2021-07-29 11:19:00","441.31","441.38","441.3","441.34","44800"
"2021-07-29 11:20:00","441.34","441.36","441.26","441.31","92000"
"2021-07-29 11:21:00","441.31","441.32","441.23","441.3","83300"
"2021-07-29 11:22:00","441.3","441.31","441.22","441.28","76400"
"2021-07-29 11:23:00","441.28","441.32","441.26","441.32","42800"
"2021-07-29 11:24:00","441.31","441.39","441.31","441.38","58100"
"2021-07-29 11:25:00","441.38","441.4","441.28","441.3","87000"
"2021-07-29 11:26:00","441.29","441.31","441.2","441.21","132600"
"2021-07-29 11:27:00","441.22","441.23","441.15","441.21","106200"
"2021-07-29 11:28:00","441.22","441.24","441.11","441.17","72500"
"2021-07-29 11:29:00","441.17","441.21","441.16","441.18","56700"
"2021-07-29 11:30:00","441.18","441.3","441.17","441.29","97300"
"2021-07-29 11:31:00","441.28","441.3","441.2","441.29","94100"
"2021-07-29 11:32:00","441.28","441.28","441.22","441.24","54600"
"2021-07-29 11:33:00","441.25","441.27","441.21","441.25","72400"
"2021-07-29 11:34:00","441.25","441.33","441.24","441.26","91900"
"2021-07-29 11:35:00","441.25","441.35","441.21","441.31","136700"
"2021-07-29 11:36:00","441.31","441.35","441.25","441.26","53200"
"2021-07-29 11:37:00","441.25","441.27","441.22","441.25","88300"
"2021-07-29 11:38:00","441.25","441.33","441.22","441.31","55200"
"2021-07-29 11:39:00","441.31","441.39","441.29","441.34","70300"
"2021-07-29 11:40:00","441.35","441.36","441.31","441.35","64400"
"2021-07-29 11:41:00","441.35","441.37","441.29","441.36","31400"
"2021-07-29 11:42:00","441.36","441.38","441.32","441.34","62700"
"2021-07-29 11:43:00","441.33","441.41","441.31","441.39","38300"
"2021-07-29 11:44:00","441.39","441.46","441.39","441.44","36600"
"2021-07-29 11:45:00","441.44","441.46","441.4","441.43","115400"
"2021-07-29 11:46:00","441.41","441.47","441.39","441.46","37800"
"2021-07-29 11:47:00","441.47","441.49","441.45","441.46","53800"
"2021-07-29 11:48:00","441.46","441.48","441.43","441.48","104600"
"2021-07-29 11:49:00","441.47","441.47","441.38","441.41","46600"
"2021-07-29 11:50:00","441.4","441.47","441.37","441.46","67500"
"2021-07-29 11:51:00","441.46","441.46","441.32","441.33","99400"
"2021-07-29 11:52:00","441.34","441.34","441.26","441.29","89900"
"2021-07-29 11:53:00","441.29","441.3","441.19","441.23","80300"
"2021-07-29 11:54:00","441.23","441.25","441.2","441.21","92400"
"2021-07-29 11:55:00","441.2","441.21","441.14","441.17","79800"
"2021-07-29 11:56:00","441.17","441.19","441.13","441.15","84600"
"2021-07-29 11:57:00","441.16","441.26","441.15","441.24","56500"
"2021-07-29 11:58:00","441.24","441.32","441.21","441.29","89300"
"2021-07-29 11:59:00","441.3","441.31","441.2","441.21","84100"
"2021-07-29 12:00:00","441.2","441.24","441.19","441.21","25100"
"2021-07-29 12:01:00","441.21","441.31","441.19","441.31","19600"
"2021-07-29 12:02:00","441.29","441.3","441.18","441.25","109200"
"2021-07-29 12:03:00","441.25","441.28","441.24","441.27","145000"
"2021-07-29 12:04:00","441.27","441.33","441.25","441.32","25100"
"2021-07-29 12:05:00","441.32","441.39","441.31","441.36","73300"
"2021-07-29 12:06:00","441.36","441.43","441.35","441.43","75300"
"2021-07-29 12:07:00","441.42","441.44","441.36","441.36","38100"
"2021-07-29 12:08:00","441.37","441.37","441.33","441.36","36100"
"2021-07-29 12:09:00","441.36","441.38","441.32","441.38","49400"
"2021-07-29 12:10:00","441.38","441.39","441.34","441.38","36600"
"2021-07-29 12:11:00","441.38","441.47","441.37","441.44","50900"
"2021-07-29 12:12:00","441.45","441.49","441.43","441.49","48500"
"2021-07-29 12:13:00","441.48","441.56","441.46","441.51","73100"
"2021-07-29 12:14:00","441.51","441.59","441.5","441.55","54800"
"2021-07-29 12:15:00","441.54","441.58","441.54","441.56","50500"
"2021-07-29 12:16:00","441.56","441.61","441.54","441.6","26600"
"2021-07-29 12:17:00","441.6","441.62","441.55","441.61","36700"
"2021-07-29 12:18:00","441.61","441.67","441.6","441.67","45500"
"2021-07-29 12:19:00","441.67","441.7","441.65","441.69","36100"
"2021-07-29 12:20:00","441.69","441.71","441.66","441.69","32100"
"2021-07-29 12:21:00","441.69","441.71","441.67","441.69","32400"
"2021-07-29 12:22:00","441.69","441.7","441.62","441.66","49900"
"2021-07-29 12:23:00","441.67","441.68","441.62","441.62","37000"
"2021-07-29 12:24:00","441.63","441.67","441.6","441.65","46100"
"2021-07-29 12:25:00","441.65","441.69","441.64","441.67","18700"
"2021-07-29 12:26:00","441.67","441.75","441.65","441.66","96600"
"2021-07-29 12:27:00","441.66","441.67","441.56","441.62","60100"
"2021-07-29 12:28:00","441.61","441.62","441.56","441.58","38800"
"2021-07-29 12:29:00","441.59","441.62","441.58","441.6","37100"
"2021-07-29 12:30:00","441.59","441.63","441.58","441.6","13000"
"2021-07-29 12:31:00","441.61","441.71","441.6","441.68","32300"
"2021-07-29 12:32:00","441.68","441.69","441.6","441.61","105800"
"2021-07-29 12:33:00","441.6","441.66","441.6","441.64","38800"
"2021-07-29 12:34:00","441.63","441.64","441.6","441.61","45700"
"2021-07-29 12:35:00","441.61","441.68","441.61","441.66","56300"
"2021-07-29 12:36:00","441.66","441.69","441.61","441.62","23600"
"2021-07-29 12:37:00","441.62","441.68","441.61","441.68","13600"
"2021-07-29 12:38:00","441.68","441.69","441.62","441.65","18900"
"2021-07-29 12:39:00","441.64","441.65","441.6","441.61","31700"
"2021-07-29 12:40:00","441.61","441.62","441.54","441.55","45700"
"2021-07-29 12:41:00","441.55","441.56","441.5","441.53","52500"
"2021-07-29 12:42:00","441.53","441.54","441.5","441.51","22200"
"2021-07-29 12:43:00","441.52","441.54","441.43","441.44","66700"
"2021-07-29 12:44:00","441.44","441.44","441.35","441.38","59700"
"2021-07-29 12:45:00","441.38","441.41","441.3","441.32","53500"
"2021-07-29 12:46:00","441.32","441.32","441.26","441.27","88500"
"2021-07-29 12:47:00","441.27","441.32","441.25","441.31","42200"
"2021-07-29 12:48:00","441.32","441.36","441.31","441.31","40900"
"2021-07-29 12:49:00","441.31","441.32","441.25","441.29","28500"
"2021-07-29 12:50:00","441.29","441.38","441.27","441.34","19900"
"2021-07-29 12:51:00","441.34","441.41","441.32","441.41","45200"
"2021-07-29 12:52:00","441.41","441.42","441.36","441.36","23500"
"2021-07-29 12:53:00","441.36","441.43","441.34","441.4","27000"
"2021-07-29 12:54:00","441.39","441.39","441.37","441.38","19300"
"2021-07-29 12:55:00","441.38","441.4","441.37","441.38","10500"
"2021-07-29 12:56:00","441.39","441.41","441.33","441.33","17200"
"2021-07-29 12:57:00","441.33","441.34","441.26","441.28","25200"
"2021-07-29 12:58:00","441.28","441.39","441.26","441.38","29800"
"2021-07-29 12:59:00","441.38","441.38","441.33","441.36","62100"
"2021-07-29 13:00:00","441.37","441.4","441.34","441.39","93800"
"2021-07-29 13:01:00","441.39","441.46","441.38","441.44","39300"
"2021-07-29 13:02:00","441.44","441.46","441.4","441.43","91400"
"2021-07-29 13:03:00","441.43","441.5","441.42","441.5","31000"
"2021-07-29 13:04:00","441.5","441.53","441.49","441.52","43000"
"2021-07-29 13:05:00","441.53","441.53","441.47","441.51","25300"
"2021-07-29 13:06:00","441.5","441.52","441.45","441.47","26100"
"2021-07-29 13:07:00","441.47","441.51","441.46","441.49","33800"
"2021-07-29 13:08:00","441.49","441.58","441.48","441.57","32200"
"2021-07-29 13:09:00","441.58","441.61","441.57","441.58","29200"
"2021-07-29 13:10:00","441.58","441.58","441.53","441.53","16400"
"2021-07-29 13:11:00","441.53","441.58","441.53","441.56","26000"
"2021-07-29 13:12:00","441.57","441.59","441.54","441.57","29900"
"2021-07-29 13:13:00","441.56","441.64","441.55","441.64","34300"
"2021-07-29 13:14:00","441.63","441.66","441.61","441.65","74500"
"2021-07-29 13:15:00","441.65","441.67","441.61","441.66","38700"
"2021-07-29 13:16:00","441.66","441.67","441.6","441.61","35400"
"2021-07-29 13:17:00","441.6","441.61","441.52","441.52","50800"
"2021-07-29 13:18:00","441.53","441.54","441.43","441.46","48900"
"2021-07-29 13:19:00","441.46","441.48","441.43","441.48","51700"
"2021-07-29 13:20:00","441.48","441.48","441.42","441.43","46000"
"2021-07-29 13:21:00","441.42","441.55","441.42","441.55","54700"
"2021-07-29 13:22:00","441.54","441.62","441.52","441.61","24300"
"2021-07-29 13:23:00","441.62","441.64","441.6","441.62","21800"
"2021-07-29 13:24:00","441.63","441.64","441.6","441.61","23000"
"2021-07-29 13:25:00","441.6","441.65","441.56","441.58","51100"
"2021-07-29 13:26:00","441.58","441.62","441.56","441.6","23200"
"2021-07-29 13:27:00","441.6","441.62","441.57","441.62","22600"
"2021-07-29 13:28:00","441.62","441.78","441.6","441.72","63500"
"2021-07-29 13:29:00","441.71","441.74","441.69","441.72","46900"
"2021-07-29 13:30:00","441.71","441.77","441.68","441.77","68200"
"2021-07-29 13:31:00","441.78","441.8","441.74","441.75","41100"
"2021-07-29 13:32:00","441.75","441.77","441.7","441.71","28200"
"2021-07-29 13:33:00","441.72","441.72","441.66","441.68","22700"
"2021-07-29 13:34:00","441.69","441.75","441.68","441.74","45400"
"2021-07-29 13:35:00","441.74","441.76","441.7","441.71","19700"
"2021-07-29 13:36:00","441.69","441.71","441.67","441.69","32400"
"2021-07-29 13:37:00","441.69","441.69","441.53","441.57","189400"
"2021-07-29 13:38:00","441.56","441.59","441.52","441.58","54000"
"2021-07-29 13:39:00","441.58","441.62","441.57","441.61","17800"
"2021-07-29 13:40:00","441.62","441.63","441.57","441.61","67300"
"2021-07-29 13:41:00","441.61","441.61","441.55","441.55","21400"
"2021-07-29 13:42:00","441.55","441.6","441.54","441.57","28900"
"2021-07-29 13:43:00","441.59","441.6","441.55","441.55","38800"
"2021-07-29 13:44:00","441.55","441.63","441.54","441.62","10200"
"2021-07-29 13:45:00","441.62","441.63","441.59","441.62","23000"
"2021-07-29 13:46:00","441.6","441.65","441.6","441.64","36800"
"2021-07-29 13:47:00","441.62","441.63","441.56","441.59","58300"
"2021-07-29 13:48:00","441.58","441.64","441.57","441.63","19000"
"2021-07-29 13:49:00","441.63","441.66","441.59","441.6","18300"
"2021-07-29 13:50:00","441.6","441.62","441.55","441.59","15200"
"2021-07-29 13:51:00","441.61","441.61","441.53","441.58","51300"
"2021-07-29 13:52:00","441.58","441.59","441.51","441.53","41800"
"2021-07-29 13:53:00","441.54","441.64","441.52","441.57","59800"
"2021-07-29 13:54:00","441.57","441.62","441.55","441.59","47400"
"2021-07-29 13:55:00","441.59","441.6","441.54","441.56","28500"
"2021-07-29 13:56:00","441.56","441.57","441.51","441.53","36200"
"2021-07-29 13:57:00","441.52","441.52","441.45","441.48","44300"
"2021-07-29 13:58:00","441.48","441.5","441.42","441.43","34300"
"2021-07-29 13:59:00","441.43","441.53","441.42","441.52","35700"
"2021-07-29 14:00:00","441.52","441.59","441.52","441.54","33800"
"2021-07-29 14:01:00","441.55","441.56","441.49","441.53","31700"
"2021-07-29 14:02:00","441.53","441.53","441.45","441.48","54100"
"2021-07-29 14:03:00","441.47","441.5","441.42","441.5","23700"
"2021-07-29 14:04:00","441.49","441.54","441.46","441.5","40900"
"2021-07-29 14:05:00","441.5","441.51","441.45","441.5","26900"
"2021-07-29 14:06:00","441.49","441.55","441.49","441.51","23300"
"2021-07-29 14:07:00","441.5","441.52","441.48","441.5","34600"
"2021-07-29 14:08:00","441.5","441.5","441.45","441.45","32700"
"2021-07-29 14:09:00","441.46","441.47","441.43","441.46","17400"
"2021-07-29 14:10:00","441.46","441.49","441.45","441.49","40400"
"2021-07-29 14:11:00","441.49","441.54","441.46","441.49","27000"
"2021-07-29 14:12:00","441.49","441.57","441.48","441.56","50800"
"2021-07-29 14:13:00","441.56","441.62","441.55","441.59","55100"
"2021-07-29 14:14:00","441.59","441.63","441.57","441.62","96900"
"2021-07-29 14:15:00","441.61","441.61","441.53","441.6","137900"
"2021-07-29 14:16:00","441.6","441.6","441.47","441.49","59500"
"2021-07-29 14:17:00","441.48","441.49","441.42","441.44","60100"
"2021-07-29 14:18:00","441.44","441.5","441.41","441.42","39500"
"2021-07-29 14:19:00","441.41","441.45","441.4","441.43","42800"
"2021-07-29 14:20:00","441.44","441.45","441.36","441.37","30800"
"2021-07-29 14:21:00","441.37","441.37","441.3","441.32","56200"
"2021-07-29 14:22:00","441.32","441.36","441.28","441.35","45100"
"2021-07-29 14:23:00","441.36","441.36","441.27","441.28","56100"
"2021-07-29 14:24:00","441.29","441.32","441.25","441.28","86900"
"2021-07-29 14:25:00","441.28","441.3","441.24","441.25","56100"
"2021-07-29 14:26:00","441.25","441.34","441.25","441.33","53100"
"2021-07-29 14:27:00","441.32","441.33","441.28","441.31","21600"
"2021-07-29 14:28:00","441.31","441.4","441.3","441.37","49700"
"2021-07-29 14:29:00","441.37","441.37","441.3","441.3","23700"
"2021-07-29 14:30:00","441.31","441.36","441.31","441.36","31500"
"2021-07-29 14:31:00","441.36","441.37","441.35","441.36","54700"
"2021-07-29 14:32:00","441.36","441.36","441.24","441.26","46700"
"2021-07-29 14:33:00","441.25","441.29","441.25","441.27","46300"
"2021-07-29 14:34:00","441.28","441.28","441.24","441.27","37800"
"2021-07-29 14:35:00","441.26","441.27","441.2","441.23","43200"
"2021-07-29 14:36:00","441.22","441.22","441.15","441.17","82500"
"2021-07-29 14:37:00","441.17","441.17","441.09","441.1","124500"
"2021-07-29 14:38:00","441.1","441.11","440.98","440.99","143300"
"2021-07-29 14:39:00","440.99","441.02","440.95","440.99","49000"
"2021-07-29 14:40:00","440.99","441.02","440.96","441.02","64300"
"2021-07-29 14:41:00","441.02","441.07","441.0","441.06","61500"
"2021-07-29 14:42:00","441.06","441.08","440.99","441.07","42900"
"2021-07-29 14:43:00","441.07","441.13","441.06","441.1","43000"
"2021-07-29 14:44:00","441.1","441.14","441.05","441.06","71600"
"2021-07-29 14:45:00","441.05","441.1","441.0","441.1","64200"
"2021-07-29 14:46:00","441.1","441.11","441.04","441.08","53700"
"2021-07-29 14:47:00","441.08","441.09","441.03","441.05","62800"
"2021-07-29 14:48:00","441.06","441.14","441.05","441.14","36100"
"2021-07-29 14:49:00","441.14","441.18","441.13","441.16","42700"
"2021-07-29 14:50:00","441.16","441.23","441.15","441.23","49900"
"2021-07-29 14:51:00","441.23","441.23","441.21","441.22","44400"
"2021-07-29 14:52:00","441.22","441.22","441.14","441.16","47700"
"2021-07-29 14:53:00","441.17","441.19","441.09","441.11","47800"
"2021-07-29 14:54:00","441.11","441.13","441.04","441.11","57500"
"2021-07-29 14:55:00","441.11","441.18","441.11","441.18","31700"
"2021-07-29 14:56:00","441.18","441.19","441.11","441.17","56700"
"2021-07-29 14:57:00","441.17","441.19","441.13","441.16","32400"
"2021-07-29 14:58:00","441.15","441.17","441.12","441.13","29600"
"2021-07-29 14:59:00","441.13","441.16","441.11","441.14","60800"
"2021-07-29 15:00:00","441.15","441.16","441.05","441.06","93000"
"2021-07-29 15:01:00","441.06","441.1","441.05","441.07","78000"
"2021-07-29 15:02:00","441.07","441.09","440.96","441.09","227200"
"2021-07-29 15:03:00","441.08","441.12","440.99","441.0","118200"
"2021-07-29 15:04:00","441.0","441.06","440.95","440.99","149800"
"2021-07-29 15:05:00","440.98","440.99","440.92","440.97","178500"
"2021-07-29 15:06:00","440.96","440.96","440.87","440.94","136400"
"2021-07-29 15:07:00","440.94","441.02","440.94","441.0","96000"
"2021-07-29 15:08:00","441.0","441.06","440.96","441.04","151500"
"2021-07-29 15:09:00","441.04","441.08","441.0","441.07","100000"
"2021-07-29 15:10:00","441.07","441.08","441.0","441.01","78600"
"2021-07-29 15:11:00","441.01","441.02","440.93","440.94","115800"
"2021-07-29 15:12:00","440.94","440.99","440.93","440.99","41500"
"2021-07-29 15:13:00","440.98","441.04","440.98","440.98","109400"
"2021-07-29 15:14:00","440.98","440.98","440.91","440.91","73200"
"2021-07-29 15:15:00","440.92","440.96","440.9","440.91","71900"
"2021-07-29 15:16:00","440.91","440.94","440.88","440.94","65500"
"2021-07-29 15:17:00","440.94","440.99","440.93","440.96","51400"
"2021-07-29 15:18:00","440.97","440.98","440.94","440.97","31500"
"2021-07-29 15:19:00","440.97","441.04","440.94","440.94","63000"
"2021-07-29 15:20:00","440.95","440.95","440.87","440.89","123200"
"2021-07-29 15:21:00","440.9","440.96","440.89","440.9","37900"
"2021-07-29 15:22:00","440.9","441.01","440.88","440.98","95700"
"2021-07-29 15:23:00","440.97","441.04","440.96","441.01","72000"
"2021-07-29 15:24:00","441.0","441.03","440.97","441.0","32000"
"2021-07-29 15:25:00","440.99","440.99","440.92","440.98","36200"
"2021-07-29 15:26:00","440.97","440.99","440.92","440.94","51900"
"2021-07-29 15:27:00","440.94","441.07","440.93","441.06","82600"
"2021-07-29 15:28:00","441.05","441.08","441.01","441.04","49400"
"2021-07-29 15:29:00","441.04","441.04","440.9","440.91","69200"
"2021-07-29 15:30:00","440.91","440.94","440.8","440.81","88700"
